,day_begin,day_id,rep_id,MBG_C,case_obs_f,hosp_obs_f,case_rate_f,hosp_rate_f,case_rate_ra_f,hosp_rate_ra_f
1943,2021-10-09,648,2,Child of migrant(s),213,NA,"16,84912",NA,16951,501
1944,2021-10-09,648,3,Not a Migrant,1511,25,"14,17088","0,23446",11741,"0,21"
1945,2021-10-10,649,1,Migrant,281,10,"12,47835","0,44407",13836,653
1946,2021-10-10,649,2,Child of migrant(s),205,NA,"16,21629",NA,17493,554
1947,2021-10-10,649,3,Not a Migrant,1272,19,"11,92943","0,17819",12278,"0,22"
1948,2021-10-11,650,1,Migrant,367,18,"16,29734","0,79932",14553,653
1949,2021-10-11,650,2,Child of migrant(s),278,NA,"21,99087",NA,18691,475
1950,2021-10-11,650,3,Not a Migrant,1731,43,"16,23415","0,40327",13331,233
1951,2021-10-12,651,1,Migrant,419,6,"18,6065","0,26644","14,87",628
1952,2021-10-12,651,2,Child of migrant(s),306,5,"24,20578","0,39552",19041,396
1953,2021-10-12,651,3,Not a Migrant,2134,36,"20,01368","0,33763",14428,255
1954,2021-10-13,652,1,Migrant,357,11,"15,85327","0,48848",15295,"0,59"
1955,2021-10-13,652,2,Child of migrant(s),289,8,"22,86101","0,63283",20138,514
1956,2021-10-13,652,3,Not a Migrant,1956,37,"18,34431",347,15408,273
1957,2021-10-14,653,1,Migrant,442,21,"19,62786","0,93255",15815,609
1958,2021-10-14,653,2,Child of migrant(s),321,NA,"25,39234",NA,20748,514
1959,2021-10-14,653,3,Not a Migrant,2325,40,"21,80497","0,37514",16506,303
1960,2021-10-15,654,1,Migrant,455,9,"20,20515","0,39966",16564,539
1961,2021-10-15,654,2,Child of migrant(s),310,NA,"24,52219",NA,"21,72",514
1962,2021-10-15,654,3,Not a Migrant,2241,46,"21,01717","0,43141",17645,"0,33"
1963,2021-10-16,655,1,Migrant,364,13,"16,16412","0,57729",17033,558
1964,2021-10-16,655,2,Child of migrant(s),311,NA,"24,6013",NA,22827,514
1965,2021-10-16,655,3,Not a Migrant,1983,29,"18,59753","0,27198",18277,335
1966,2021-10-17,656,1,Migrant,348,10,"15,45361","0,44407",17458,558
1967,2021-10-17,656,2,Child of migrant(s),285,5,"22,5446","0,39552",23731,475
1968,2021-10-17,656,3,Not a Migrant,2034,43,"19,07583","0,40327",19298,367
1969,2021-10-18,657,1,Migrant,443,19,"19,67227","0,84373","17,94",565
1970,2021-10-18,657,2,Child of migrant(s),327,6,"25,86696","0,47462",24285,475
1971,2021-10-18,657,3,Not a Migrant,2477,68,"23,23049","0,63774",20298,401
1972,2021-10-19,658,1,Migrant,519,14,"23,04719","0,6217",18575,615
1973,2021-10-19,658,2,Child of migrant(s),426,5,"33,69824","0,39552",25641,475
1974,2021-10-19,658,3,Not a Migrant,3137,49,"29,42029","0,45955",21642,418
1975,2021-10-20,659,1,Migrant,591,17,"26,24449","0,75492",20059,653
1976,2021-10-20,659,2,Child of migrant(s),416,8,"32,9072","0,63283",27076,475
1977,2021-10-20,659,3,Not a Migrant,3331,62,"31,23972","0,58147",23484,452
1978,2021-10-21,660,1,Migrant,553,17,"24,55703","0,75492",20763,628
1979,2021-10-21,660,2,Child of migrant(s),419,9,"33,14451","0,71193",28184,522
1980,2021-10-21,660,3,Not a Migrant,3650,59,"34,23145","0,55333",25259,477
1981,2021-10-22,661,1,Migrant,653,13,"28,99772","0,57729",22019,653
1982,2021-10-22,661,2,Child of migrant(s),447,8,"35,35942","0,63283",29732,541
1983,2021-10-22,661,3,Not a Migrant,3748,63,"35,15054","0,59084",27278,"0,5"
1984,2021-10-23,662,1,Migrant,581,11,"25,80042","0,48848",23396,641
1985,2021-10-23,662,2,Child of migrant(s),473,6,"37,41612","0,47462",31562,531
1986,2021-10-23,662,3,Not a Migrant,3741,43,"35,08489","0,40327",29633,518
1987,2021-10-24,663,1,Migrant,522,9,"23,18042","0,39966","24,5",634
1988,2021-10-24,663,2,Child of migrant(s),403,10,"31,87885","0,79104",32896,588
1989,2021-10-24,663,3,Not a Migrant,3206,47,"30,06741","0,44079",31204,524
1990,2021-10-25,664,1,Migrant,666,25,"29,57501","1,11017",25915,672
1991,2021-10-25,664,2,Child of migrant(s),473,8,"37,41612","0,63283",34546,"0,61"
1992,2021-10-25,664,3,Not a Migrant,4092,70,"38,37674","0,65649",33367,527
1993,2021-10-26,665,1,Migrant,799,20,"35,48113","0,88814",27691,711
1994,2021-10-26,665,2,Child of migrant(s),569,9,"45,01009","0,71193",36162,655
1995,2021-10-26,665,3,Not a Migrant,4659,78,"43,69434","0,73152",35406,565
1996,2021-10-27,666,1,Migrant,804,19,"35,70317","0,84373",29042,723
1997,2021-10-27,666,2,Child of migrant(s),583,7,"46,11754","0,55373",38049,644
1998,2021-10-27,666,3,Not a Migrant,5074,100,"47,58641","0,93785",37742,616
1999,2021-10-28,667,1,Migrant,816,20,"36,23605","0,88814",30711,742
2000,2021-10-28,667,2,Child of migrant(s),669,12,"52,92047","0,94925",40874,678
2001,2021-10-28,667,3,Not a Migrant,5208,97,"48,84312","0,90971",39829,667
2002,2021-10-29,668,1,Migrant,809,17,"35,9252","0,75492","31,7",768
2003,2021-10-29,668,2,Child of migrant(s),663,11,"52,44585","0,87014",43315,712
2004,2021-10-29,668,3,Not a Migrant,5328,115,"49,96854","1,07853",41946,737
2005,2021-10-30,669,1,Migrant,693,27,30774,"1,19899",32411,869
2006,2021-10-30,669,2,Child of migrant(s),573,9,"45,32651","0,71193",44445,746
2007,2021-10-30,669,3,Not a Migrant,5056,91,"47,41759","0,85344",43708,801
2008,2021-10-31,670,1,Migrant,672,15,"29,84145","0,6661",33362,907
2009,2021-10-31,670,2,Child of migrant(s),555,NA,"43,90264",NA,46163,738
2010,2021-10-31,670,3,Not a Migrant,5008,90,"46,96743","0,84406",46122,859
2011,2021-11-01,671,1,Migrant,776,33,"34,45977","1,46543","34,06",958
2012,2021-11-01,671,2,Child of migrant(s),664,12,"52,52496","0,94925",48321,791
2013,2021-11-01,671,3,Not a Migrant,5462,157,"51,22526","1,47242",47958,975
2014,2021-11-02,672,1,Migrant,992,28,"44,05167","1,24339",35284,1009
2015,2021-11-02,672,2,Child of migrant(s),782,6,"61,85921","0,47462",50728,751
2016,2021-11-02,672,3,Not a Migrant,6252,106,"58,63426","0,99412",50092,1013
2017,2021-11-03,673,1,Migrant,1048,24,"46,53846","1,06577",36832,"1,04"
2018,2021-11-03,673,2,Child of migrant(s),896,14,"70,87705","1,10745",54265,844
2019,2021-11-03,673,3,Not a Migrant,6967,99,"65,33987","0,92847",52628,1012
2020,2021-11-04,674,1,Migrant,1155,21,"51,29","0,93255",38983,1047
2021,2021-11-04,674,2,Child of migrant(s),931,9,"73,64568","0,71193",57226,804
2022,2021-11-04,674,3,Not a Migrant,7385,124,"69,26007","1,16293",55545,1048
2023,2021-11-05,675,1,Migrant,1095,31,"48,62558","1,37661",40797,1136
2024,2021-11-05,675,2,Child of migrant(s),1021,10,"80,76503","0,79104",61272,791
2025,2021-11-05,675,3,Not a Migrant,7517,139,"70,49803","1,30361",58478,"1,08"
2026,2021-11-06,676,1,Migrant,1108,24,"49,20287","1,06577","43,43",1117
2027,2021-11-06,676,2,Child of migrant(s),934,5,"73,88299","0,39552",65351,738
2028,2021-11-06,676,3,Not a Migrant,6761,97,"63,4079","0,90971",60762,1088
2029,2021-11-07,677,1,Migrant,1071,30,"47,55982","1,33221",45961,1212
2030,2021-11-07,677,2,Child of migrant(s),932,18,"73,72479","1,42387",69611,836
2031,2021-11-07,677,3,Not a Migrant,7255,119,"68,04087","1,11604",63772,1127
2032,2021-11-08,678,1,Migrant,1223,28,"54,30967","1,24339",48797,"1,18"
2033,2021-11-08,678,2,Child of migrant(s),1116,13,"88,27989","1,02835",74719,848
2034,2021-11-08,678,3,Not a Migrant,8100,159,"75,96569","1,49118",67307,1129
2035,2021-11-09,679,1,Migrant,1384,22,"61,45918","0,97695",51284,1142
2036,2021-11-09,679,2,Child of migrant(s),1180,19,"93,34254","1,50297",79217,994
2037,2021-11-09,679,3,Not a Migrant,9071,122,"85,07219","1,14417",71084,1151
2038,2021-11-10,680,1,Migrant,1415,36,"62,8358","1,59865",53612,1218
2039,2021-11-10,680,2,Child of migrant(s),1270,11,"100,46189","0,87014",83443,961
2040,2021-11-10,680,3,Not a Migrant,9854,139,"92,41554","1,30361",74951,1204
2041,2021-11-11,681,1,Migrant,1447,31,"64,25682","1,37661",55464,1281
2042,2021-11-11,681,2,Child of migrant(s),1297,15,"102,59769","1,18656",87579,1028
2043,2021-11-11,681,3,Not a Migrant,10061,154,"94,35688","1,44429",78537,1245
2044,2021-11-12,682,1,Migrant,1575,32,"69,94091","1,42102",58509,1288
2045,2021-11-12,682,2,Child of migrant(s),1503,13,"118,89308","1,02835",93026,1062
2046,2021-11-12,682,3,Not a Migrant,11460,167,"107,47738","1,56621",83819,1282
2047,2021-11-13,683,1,Migrant,1492,26,"66,25513","1,15458",60945,"1,3"
2048,2021-11-13,683,2,Child of migrant(s),1374,16,"108,68869","1,26566",97998,1187
2049,2021-11-13,683,3,Not a Migrant,10444,136,"97,94884","1,27547",88754,1334
2050,2021-11-14,684,1,Migrant,1434,27,"63,67953","1,19899",63248,1281
2051,2021-11-14,684,2,Child of migrant(s),1377,9,108926,"0,71193",103027,1085
2052,2021-11-14,684,3,Not a Migrant,10083,137,"94,56321","1,28485",92543,1359
2053,2021-11-15,685,1,Migrant,1649,44,"73,22702","1,9539",65951,1383
2054,2021-11-15,685,2,Child of migrant(s),1421,20,"112,40657","1,58208",106474,1164
2055,2021-11-15,685,3,Not a Migrant,11556,205,"108,37771","1,92259",97173,"1,42"
2056,2021-11-16,686,1,Migrant,1874,33,"83,21858","1,46543",69059,1453
2057,2021-11-16,686,2,Child of migrant(s),1629,18,"128,86017","1,42387",111548,1153
2058,2021-11-16,686,3,Not a Migrant,12948,174,"121,43256","1,63186",102367,"1,49"
2059,2021-11-17,687,1,Migrant,1848,28,82064,"1,24339",71806,1402
2060,2021-11-17,687,2,Child of migrant(s),1696,21,"134,16013","1,66118",116362,1266
2061,2021-11-17,687,3,Not a Migrant,13146,169,"123,28949","1,58496",106778,"1,53"
2062,2021-11-18,688,1,Migrant,1968,35,"87,39283","1,55424",75111,1427
2063,2021-11-18,688,2,Child of migrant(s),1688,19,"133,5273","1,50297","120,78",1311
2064,2021-11-18,688,3,Not a Migrant,13394,162,"125,61536","1,51931",111244,1541
2065,2021-11-19,689,1,Migrant,2013,45,"89,39114","1,99831","77,89","1,51"
2066,2021-11-19,689,2,Child of migrant(s),1776,18,"140,48843","1,42387",123865,1367
2067,2021-11-19,689,3,Not a Migrant,13907,220,"130,42652","2,06327",114522,1612
2068,2021-11-20,690,1,Migrant,1783,43,"79,17755","1,9095",79736,1618
2069,2021-11-20,690,2,Child of migrant(s),1557,15,"123,16469","1,18656",125933,1356
2070,2021-11-20,690,3,Not a Migrant,11793,164,"110,60041","1,53807",116329,1649
2071,2021-11-21,691,1,Migrant,1898,39,"84,28434","1,73187",82679,1694
2072,2021-11-21,691,2,Child of migrant(s),1561,13,"123,48111","1,02835",128013,1401
2073,2021-11-21,691,3,Not a Migrant,11620,182,"108,97793","1,70688",118389,"1,71"
2074,2021-11-22,692,1,Migrant,1968,44,"87,39283","1,9539",84703,1694
2075,2021-11-22,692,2,Child of migrant(s),1613,23,"127,59451","1,81939",130182,1435
2076,2021-11-22,692,3,Not a Migrant,12873,236,"120,72917","2,21332",120153,1751
2077,2021-11-23,693,1,Migrant,2202,50,"97,78405","2,22035",86784,1802
2078,2021-11-23,693,2,Child of migrant(s),1712,19,"135,42579","1,50297","131,12",1446
2079,2021-11-23,693,3,Not a Migrant,12676,185,"118,88161","1,73502",119789,1766
2080,2021-11-24,694,1,Migrant,2032,36,"90,23487","1,59865",87951,1852
2081,2021-11-24,694,2,Child of migrant(s),1665,17,"131,70791","1,34477","130,77",1401
2082,2021-11-24,694,3,Not a Migrant,12417,207,"116,45258","1,94135",118812,1817
2083,2021-11-25,695,1,Migrant,2033,57,"90,27928","2,53119",88363,1992
2084,2021-11-25,695,2,Child of migrant(s),1648,21,"130,36314","1,66118",130318,1424
2085,2021-11-25,695,3,Not a Migrant,11832,201,"110,96617","1,88507",116719,1869
2086,2021-11-26,696,1,Migrant,2229,44,"98,98304","1,9539",89734,1986
2087,2021-11-26,696,2,Child of migrant(s),1710,32,"135,26758","2,53132",129572,1582
2088,2021-11-26,696,3,Not a Migrant,12240,232,"114,79259","2,17581",114486,1885
2089,2021-11-27,697,1,Migrant,1976,48,"87,74808","2,13153",90958,2017
2090,2021-11-27,697,2,Child of migrant(s),1603,18,"126,80347","1,42387",130092,1616
2091,2021-11-27,697,3,Not a Migrant,11196,146,"105,00146","1,36926",113686,1861
2092,2021-11-28,698,1,Migrant,1899,46,"84,32875","2,04272",90964,2062
2093,2021-11-28,698,2,Child of migrant(s),1477,17,"116,83638","1,34477",129143,1661
2094,2021-11-28,698,3,Not a Migrant,11333,158,"106,28631","1,4818",113301,1829
2095,2021-11-29,699,1,Migrant,2014,65,"89,43555","2,88645",91256,2195
2096,2021-11-29,699,2,Child of migrant(s),1564,34,"123,71842","2,68953",128589,1785
2097,2021-11-29,699,3,Not a Migrant,11337,242,"106,32382","2,26959",111244,1837
2098,2021-11-30,700,1,Migrant,2011,45,"89,30233","1,99831",90045,2163
2099,2021-11-30,700,2,Child of migrant(s),1595,18,"126,17064","1,42387",127267,1774
2100,2021-11-30,700,3,Not a Migrant,11499,193,"107,84314","1,81005",109667,1848
2101,2021-12-01,701,1,Migrant,2067,60,"91,78912","2,66442",90267,2316
2102,2021-12-01,701,2,Child of migrant(s),1593,23,"126,01243","1,81939",126453,1842
2103,2021-12-01,701,3,Not a Migrant,10949,209,"102,68497","1,9601","107,7","1,85"
2104,2021-12-02,702,1,Migrant,2230,47,"99,02744","2,08713",91516,2252
2105,2021-12-02,702,2,Child of migrant(s),1704,15,"134,79296","1,18656",127086,1774
2106,2021-12-02,702,3,Not a Migrant,11950,174,"112,07283","1,63186",107858,1814
2107,2021-12-03,703,1,Migrant,2282,45,"101,3366","1,99831",91853,2258
2108,2021-12-03,703,2,Child of migrant(s),1657,17,"131,07508","1,34477",126487,1605
2109,2021-12-03,703,3,Not a Migrant,11396,223,"106,87715","2,0914",106727,1802
2110,2021-12-04,704,1,Migrant,2234,41,"99,20507","1,82068",93489,2214
2111,2021-12-04,704,2,Child of migrant(s),1634,15,"129,25569","1,18656",126837,1571
2112,2021-12-04,704,3,Not a Migrant,10883,132,"102,06599","1,23796",106308,1783
2113,2021-12-05,705,1,Migrant,1854,34,"82,33044","1,50984",93204,2138
2114,2021-12-05,705,2,Child of migrant(s),1369,13,"108,29317","1,02835",125617,1526
2115,2021-12-05,705,3,Not a Migrant,9602,152,"90,05216","1,42553",103989,1775
2116,2021-12-06,706,1,Migrant,1832,57,"81,35349","2,53119",92049,2087
2117,2021-12-06,706,2,Child of migrant(s),1278,28,"101,09472","2,21491",122385,1458
2118,2021-12-06,706,3,Not a Migrant,9138,207,"85,70055","1,94135",101042,1728
2119,2021-12-07,707,1,Migrant,2092,56,"92,89929","2,48679",92563,2157
2120,2021-12-07,707,2,Child of migrant(s),1500,19,"118,65577","1,50297",121311,1469
2121,2021-12-07,707,3,Not a Migrant,10169,204,"95,36976","1,91321","99,26",1743
2122,2021-12-08,708,1,Migrant,1782,43,"79,13314","1,9095",90755,2049
2123,2021-12-08,708,2,Child of migrant(s),1379,28,"109,08421","2,21491",118893,1526
2124,2021-12-08,708,3,Not a Migrant,9190,181,"86,18823","1,6975",96904,1706
2125,2021-12-09,709,1,Migrant,1840,46,"81,70874","2,04272",88281,2043
2126,2021-12-09,709,2,Child of migrant(s),1366,21,"108,05586","1,66118",115074,1593
2127,2021-12-09,709,3,Not a Migrant,9502,170,"89,11431","1,59434",93624,"1,7"
2128,2021-12-10,710,1,Migrant,1681,64,"74,64804","2,84204",84468,2163
2129,2021-12-10,710,2,Child of migrant(s),1345,22,"106,39468","1,74028",111548,"1,65"
2130,2021-12-10,710,3,Not a Migrant,8697,194,"81,56464","1,81943",90008,1661
2131,2021-12-11,711,1,Migrant,1550,28,"68,83073","1,24339",80129,2081
2132,2021-12-11,711,2,Child of migrant(s),1136,11,"89,86197","0,87014","105,92",1605
2133,2021-12-11,711,3,Not a Migrant,7530,120,"70,61995","1,12542",85516,1645
2134,2021-12-12,712,1,Migrant,1333,30,"59,19443","1,33221",76824,2055
2135,2021-12-12,712,2,Child of migrant(s),1022,15,"80,84413","1,18656",101999,1627
2136,2021-12-12,712,3,Not a Migrant,6773,107,"63,52044","1,0035",81725,1585
2137,2021-12-13,713,1,Migrant,1481,37,"65,76666","1,64306",74597,1929
2138,2021-12-13,713,2,Child of migrant(s),1056,18,"83,53366","1,42387","99,49",1514
2139,2021-12-13,713,3,Not a Migrant,7425,150,"69,63521","1,40677","79,43",1509
2140,2021-12-14,714,1,Migrant,1787,39,"79,35518","1,73187",72662,1821
2141,2021-12-14,714,2,Child of migrant(s),1312,17,"103,78425","1,34477",97366,1492
2142,2021-12-14,714,3,Not a Migrant,8837,127,"82,87763","1,19107",77646,1405
2143,2021-12-15,715,1,Migrant,1611,32,"71,53956","1,42102",71578,1751
2144,2021-12-15,715,2,Child of migrant(s),1193,11,"94,37089","0,87014",95264,"1,3"
2145,2021-12-15,715,3,Not a Migrant,7872,143,"73,82739","1,34112","75,88",1355
2146,2021-12-16,716,1,Migrant,1627,32,"72,25007","1,42102",70226,1662
2147,2021-12-16,716,2,Child of migrant(s),1127,12,"89,15004","0,94925",92563,1198
2148,2021-12-16,716,3,Not a Migrant,7782,110,"72,98333","1,03163",73576,1274
2149,2021-12-17,717,1,Migrant,1411,33,"62,65817","1,46543",68514,1465
2150,2021-12-17,717,2,Child of migrant(s),1051,10,"83,13814","0,79104","89,24",1062
2151,2021-12-17,717,3,Not a Migrant,6905,116,"64,7584","1,0879",71175,"1,17"
2152,2021-12-18,718,1,Migrant,1326,21,"58,88358","0,93255",67093,1421
2153,2021-12-18,718,2,Child of migrant(s),1062,9,"84,00829","0,71193",88404,"1,04"
2154,2021-12-18,718,3,Not a Migrant,6817,76,"63,9331","0,71276",70219,1111
2155,2021-12-19,719,1,Migrant,1207,21,"53,59916","0,93255",66293,1364
2156,2021-12-19,719,2,Child of migrant(s),815,11,"64,46964","0,87014",86065,994
2157,2021-12-19,719,3,Not a Migrant,6036,89,"56,6085","0,83468",69232,1087
2158,2021-12-20,720,1,Migrant,1307,28,"58,03985","1,24339",65189,1307
2159,2021-12-20,720,2,Child of migrant(s),991,14,"78,39191","1,10745","85,33",949
2160,2021-12-20,720,3,Not a Migrant,6263,125,"58,73742","1,17231",67675,1053
2161,2021-12-21,721,1,Migrant,1590,27,"70,60701","1,19899","63,94",1231
2162,2021-12-21,721,2,Child of migrant(s),1150,12,"90,96943","0,94925","83,5",893
2163,2021-12-21,721,3,Not a Migrant,7198,90,"67,5063","0,84406",65479,1003
2164,2021-12-22,722,1,Migrant,1478,22,"65,63344","0,97695",63096,1167
2165,2021-12-22,722,2,Child of migrant(s),1180,9,"93,34254","0,71193",83353,"0,87"
2166,2021-12-22,722,3,Not a Migrant,7087,85,"66,46529","0,79717",64427,926
2167,2021-12-23,723,1,Migrant,1461,13,"64,87852","0,57729",62043,1047
2168,2021-12-23,723,2,Child of migrant(s),1189,10,"94,05448","0,79104",84053,848
2169,2021-12-23,723,3,Not a Migrant,7226,66,"67,76889","0,61898",63683,867
2170,2021-12-24,724,1,Migrant,1523,26,"67,63175","1,15458",62753,1002
2171,2021-12-24,724,2,Child of migrant(s),1258,11,"99,51264","0,87014",86393,859
2172,2021-12-24,724,3,Not a Migrant,7764,71,"72,81452","0,66587",64833,807
2173,2021-12-25,725,1,Migrant,1210,19,"53,73238","0,84373",62017,"0,99"
2174,2021-12-25,725,2,Child of migrant(s),1059,7,"83,77098","0,55373",86359,836
2175,2021-12-25,725,3,Not a Migrant,6829,36,"64,04564","0,33763","64,85",753
2176,2021-12-26,726,1,Migrant,1209,10,"53,68797","0,44407","62,03","0,92"
2177,2021-12-26,726,2,Child of migrant(s),972,6,"76,88894","0,47462",88133,"0,78"
2178,2021-12-26,726,3,Not a Migrant,6169,51,"57,85584","0,4783",65028,702
2179,2021-12-27,727,1,Migrant,1650,18,"73,27143","0,79932",64206,856
2180,2021-12-27,727,2,Child of migrant(s),1226,8,"96,98132","0,63283",90789,712
2181,2021-12-27,727,3,Not a Migrant,7033,57,"65,95885","0,53457",66059,611
2182,2021-12-28,728,1,Migrant,2045,13,"90,81216","0,57729",67093,768
2183,2021-12-28,728,2,Child of migrant(s),1607,5,"127,11988","0,39552",95953,633
2184,2021-12-28,728,3,Not a Migrant,9013,58,"84,52824","0,54395",68491,568
2185,2021-12-29,729,1,Migrant,2240,12,"99,47151","0,53288",71927,704
2186,2021-12-29,729,2,Child of migrant(s),1769,6,"139,93471","0,47462",102609,599
2187,2021-12-29,729,3,Not a Migrant,9536,20,"89,43318","0,18757",71772,481
2188,2021-12-30,730,1,Migrant,2390,NA,"106,13255",NA,"77,82",725
2189,2021-12-30,730,2,Child of migrant(s),1893,NA,"149,74358",NA,110565,567
2190,2021-12-30,730,3,Not a Migrant,10477,16,"98,25833","0,15006",76128,414
2191,2021-12-31,731,1,Migrant,2782,NA,"123,54007",NA,85807,639
2192,2021-12-31,731,2,Child of migrant(s),2220,NA,"175,61054",NA,121436,506
2193,2021-12-31,731,3,Not a Migrant,11821,NA,"110,86301",NA,81563,372
