"","date","week_id","median","CrI.low","CrI.upp","OR.med","OR.CrI.low","OR.CrI.upp","Group"
"1",2020-01-06,1,-0.0606497350420525,-0.233572757335542,0.219929872371285,0.941152834907969,0.791699991662771,1.24598934924503,"HospAgg1 - SES"
"2",2020-01-13,2,-0.0558679582781239,-0.221805496249748,0.187778131968542,0.945663994749108,0.801071160527637,1.20656578727451,"HospAgg1 - SES"
"3",2020-01-20,3,-0.0512248760527192,-0.220066756031388,0.155769902877354,0.950064999641648,0.802465226780532,1.16855729048286,"HospAgg1 - SES"
"4",2020-01-27,4,-0.0360545968016157,-0.220056592785458,0.142975152151217,0.964587628646068,0.802473382473426,1.15370113431852,"HospAgg1 - SES"
"5",2020-02-03,5,-0.0523759923326534,-0.201181023964783,0.126291449291023,0.948971993562803,0.817764383203208,1.13461280219596,"HospAgg1 - SES"
"6",2020-02-10,6,-0.0562726029722897,-0.180055644193281,0.103665284121605,0.945281414240976,0.835223734767276,1.1092291161746,"HospAgg1 - SES"
"7",2020-02-17,7,-0.0613284476042074,-0.178523523059864,0.0751918022600555,0.940514279378351,0.836504379503362,1.07809091132878,"HospAgg1 - SES"
"8",2020-02-24,8,-0.052995031791849,-0.15380656842566,0.0581583567943307,0.948384724243311,0.857437860526901,1.05988282206778,"HospAgg1 - SES"
"9",2020-03-02,9,-0.0640344969715771,-0.153981451686768,0.0355597538967731,0.937972641757047,0.857287922108897,1.03619956323995,"HospAgg1 - SES"
"10",2020-03-09,10,-0.0672840926018552,-0.133013065454869,0.0141756035651784,0.934929557034363,0.875453653833844,1.01427655387992,"HospAgg1 - SES"
"11",2020-03-16,11,-0.0537736774292418,-0.104581937341178,0.00536685022633835,0.94764655603823,0.900700993338679,1.00538127756526,"HospAgg1 - SES"
"12",2020-03-23,12,-0.0453515728125648,-0.102677111353994,0.00507067597569478,0.955661438184974,0.902418307070132,1.00508355361002,"HospAgg1 - SES"
"13",2020-03-30,13,-0.0113741225046283,-0.0666098893876292,0.0426484317424484,0.988690318276234,0.935560102080655,1.04357094393186,"HospAgg1 - SES"
"14",2020-04-06,14,0.0355943168484218,-0.0133780877142295,0.0981032526815807,1.03623537797428,0.986711001179031,1.10307667485336,"HospAgg1 - SES"
"15",2020-04-13,15,0.0445199826906051,-0.00705525179116635,0.0967452836012991,1.04552586892167,0.992969578069796,1.10157974745633,"HospAgg1 - SES"
"16",2020-04-20,16,0.056025290158506,-0.0108908765536619,0.11928316531814,1.05762443088789,0.989168214330668,1.1266889123465,"HospAgg1 - SES"
"17",2020-04-27,17,0.0574977032102764,-0.009830980200285,0.131511772317659,1.05918283793168,0.990217185916293,1.14055133457596,"HospAgg1 - SES"
"18",2020-05-04,18,0.0752618685276663,0.0130554216591161,0.141408380990945,1.07816645178147,1.01314101575989,1.151894963951,"HospAgg1 - SES"
"19",2020-05-11,19,0.0766124311294961,-0.00461154412017241,0.164059996126196,1.07962356681084,0.99539907272313,1.17828500550801,"HospAgg1 - SES"
"20",2020-05-18,20,0.0682511442727564,-0.00350409006384246,0.175237079066837,1.0706341583544,0.996502042095109,1.19152866963429,"HospAgg1 - SES"
