,day_begin,day_id,rep_id,SES_Q,case_obs_f,hosp_obs_f,case_obs_ra_f,hosp_obs_ra_f
1942,2021-01-23,389,2,Q2,603,41,695857,51571
1943,2021-01-23,389,3,Q3,729,14,915,26286
1944,2021-01-23,389,4,Q4,842,23,1031,25143
1945,2021-01-23,389,5,Q5,587,8,790,9429
1946,2021-01-24,390,1,Q1,378,51,615143,66
1947,2021-01-24,390,2,Q2,434,30,679714,51143
1948,2021-01-24,390,3,Q3,722,22,911571,26286
1949,2021-01-24,390,4,Q4,797,14,1025714,24857
1950,2021-01-24,390,5,Q5,570,8,771429,8857
1951,2021-01-25,391,1,Q1,596,71,613143,64143
1952,2021-01-25,391,2,Q2,631,63,673571,50857
1953,2021-01-25,391,3,Q3,851,31,900571,26429
1954,2021-01-25,391,4,Q4,933,23,1007571,23857
1955,2021-01-25,391,5,Q5,747,10,766,9
1956,2021-01-26,392,1,Q1,640,50,605571,61857
1957,2021-01-26,392,2,Q2,639,38,658143,47857
1958,2021-01-26,392,3,Q3,863,23,885571,25857
1959,2021-01-26,392,4,Q4,901,18,973571,22286
1960,2021-01-26,392,5,Q5,681,10,739,9286
1961,2021-01-27,393,1,Q1,593,67,588857,63714
1962,2021-01-27,393,2,Q2,584,37,632,46429
1963,2021-01-27,393,3,Q3,806,24,853429,24143
1964,2021-01-27,393,4,Q4,866,17,930429,21286
1965,2021-01-27,393,5,Q5,664,10,715286,9714
1966,2021-01-28,394,1,Q1,553,68,562286,63714
1967,2021-01-28,394,2,Q2,604,59,605714,46286
1968,2021-01-28,394,3,Q3,732,30,813571,24143
1969,2021-01-28,394,4,Q4,856,25,889429,20571
1970,2021-01-28,394,5,Q5,625,9,673143,9143
1971,2021-01-29,395,1,Q1,487,60,535286,61429
1972,2021-01-29,395,2,Q2,515,65,572857,47571
1973,2021-01-29,395,3,Q3,677,35,768571,25571
1974,2021-01-29,395,4,Q4,720,31,845,21571
1975,2021-01-29,395,5,Q5,580,15,636286,10
1976,2021-01-30,396,1,Q1,428,57,525,60571
1977,2021-01-30,396,2,Q2,484,23,555857,45
1978,2021-01-30,396,3,Q3,647,21,756857,26571
1979,2021-01-30,396,4,Q4,701,8,824857,19429
1980,2021-01-30,396,5,Q5,558,11,632143,10429
1981,2021-01-31,397,1,Q1,334,49,518714,60286
1982,2021-01-31,397,2,Q2,376,38,547571,46143
1983,2021-01-31,397,3,Q3,550,19,732286,26143
1984,2021-01-31,397,4,Q4,645,16,803143,19714
1985,2021-01-31,397,5,Q5,496,6,621571,10143
1986,2021-02-01,398,1,Q1,463,77,499714,61143
1987,2021-02-01,398,2,Q2,496,62,528286,46
1988,2021-02-01,398,3,Q3,689,20,709143,24571
1989,2021-02-01,398,4,Q4,817,24,786571,19857
1990,2021-02-01,398,5,Q5,573,20,596714,11571
1991,2021-02-02,399,1,Q1,531,52,484143,61429
1992,2021-02-02,399,2,Q2,500,40,508429,46286
1993,2021-02-02,399,3,Q3,719,24,688571,24714
1994,2021-02-02,399,4,Q4,765,24,767143,20714
1995,2021-02-02,399,5,Q5,556,12,578857,11857
1996,2021-02-03,400,1,Q1,595,62,484429,60714
1997,2021-02-03,400,2,Q2,541,42,502286,47
1998,2021-02-03,400,3,Q3,797,23,687286,24571
1999,2021-02-03,400,4,Q4,858,21,766,21286
2000,2021-02-03,400,5,Q5,696,6,583429,11286
2001,2021-02-04,401,1,Q1,590,48,489714,57857
2002,2021-02-04,401,2,Q2,556,42,495429,44571
2003,2021-02-04,401,3,Q3,759,30,691143,24571
2004,2021-02-04,401,4,Q4,808,14,759143,19714
2005,2021-02-04,401,5,Q5,629,13,584,11857
2006,2021-02-05,402,1,Q1,569,52,501429,56714
2007,2021-02-05,402,2,Q2,547,44,500,41571
2008,2021-02-05,402,3,Q3,679,26,691429,23286
2009,2021-02-05,402,4,Q4,761,16,765,17571
2010,2021-02-05,402,5,Q5,589,14,585286,11714
2011,2021-02-06,403,1,Q1,442,48,503429,55429
2012,2021-02-06,403,2,Q2,463,33,497,43
2013,2021-02-06,403,3,Q3,614,19,686714,23
2014,2021-02-06,403,4,Q4,669,11,760429,18
2015,2021-02-06,403,5,Q5,488,NA,575286,11833
2016,2021-02-07,404,1,Q1,211,44,485857,54714
2017,2021-02-07,404,2,Q2,211,23,473429,40857
2018,2021-02-07,404,3,Q3,301,14,651143,22286
2019,2021-02-07,404,4,Q4,350,10,718286,17143
2020,2021-02-07,404,5,Q5,242,NA,539,13
2021,2021-02-08,405,1,Q1,235,67,453286,53286
2022,2021-02-08,405,2,Q2,236,44,436286,38286
2023,2021-02-08,405,3,Q3,317,26,598,23143
2024,2021-02-08,405,4,Q4,380,24,655857,17143
2025,2021-02-08,405,5,Q5,332,14,504571,"11,8"
2026,2021-02-09,406,1,Q1,444,71,440857,56
2027,2021-02-09,406,2,Q2,498,48,436,39429
2028,2021-02-09,406,3,Q3,754,20,603,22571
2029,2021-02-09,406,4,Q4,864,19,670,16429
2030,2021-02-09,406,5,Q5,655,9,518714,"11,2"
2031,2021-02-10,407,1,Q1,527,66,431143,56571
2032,2021-02-10,407,2,Q2,558,34,438429,38286
2033,2021-02-10,407,3,Q3,717,27,591571,23143
2034,2021-02-10,407,4,Q4,770,13,657429,15286
2035,2021-02-10,407,5,Q5,662,17,513857,"13,4"
2036,2021-02-11,408,1,Q1,559,54,426714,57429
2037,2021-02-11,408,2,Q2,648,41,451571,38143
2038,2021-02-11,408,3,Q3,812,27,599143,22714
2039,2021-02-11,408,4,Q4,909,18,671857,15857
2040,2021-02-11,408,5,Q5,660,13,518286,"13,4"
2041,2021-02-12,409,1,Q1,435,56,407571,58
2042,2021-02-12,409,2,Q2,486,40,442857,37571
2043,2021-02-12,409,3,Q3,646,28,594429,23
2044,2021-02-12,409,4,Q4,698,16,662857,15857
2045,2021-02-12,409,5,Q5,508,20,506714,"14,6"
2046,2021-02-13,410,1,Q1,386,37,399571,56429
2047,2021-02-13,410,2,Q2,358,23,427857,36143
2048,2021-02-13,410,3,Q3,534,18,583,22857
2049,2021-02-13,410,4,Q4,625,15,656571,16429
2050,2021-02-13,410,5,Q5,450,12,501286,14167
2051,2021-02-14,411,1,Q1,336,56,417429,58143
2052,2021-02-14,411,2,Q2,353,32,448143,37429
2053,2021-02-14,411,3,Q3,506,17,612286,23286
2054,2021-02-14,411,4,Q4,548,17,684857,17429
2055,2021-02-14,411,5,Q5,457,NA,532,14167
2056,2021-02-15,412,1,Q1,307,72,427714,58857
2057,2021-02-15,412,2,Q2,281,41,454571,37
2058,2021-02-15,412,3,Q3,396,34,623571,24429
2059,2021-02-15,412,4,Q4,417,19,690143,16714
2060,2021-02-15,412,5,Q5,340,18,533143,14833
2061,2021-02-16,413,1,Q1,505,67,436429,58286
2062,2021-02-16,413,2,Q2,533,40,459571,35857
2063,2021-02-16,413,3,Q3,758,20,624143,24429
2064,2021-02-16,413,4,Q4,800,17,681,16429
2065,2021-02-16,413,5,Q5,640,6,531,14333
2066,2021-02-17,414,1,Q1,611,62,448429,57714
2067,2021-02-17,414,2,Q2,597,50,465143,38143
2068,2021-02-17,414,3,Q3,789,24,634429,24
2069,2021-02-17,414,4,Q4,906,18,700429,17143
2070,2021-02-17,414,5,Q5,719,12,539143,"13,5"
2071,2021-02-18,415,1,Q1,646,66,460857,59429
2072,2021-02-18,415,2,Q2,696,42,472,38286
2073,2021-02-18,415,3,Q3,879,27,644,24
2074,2021-02-18,415,4,Q4,1028,24,717429,18
2075,2021-02-18,415,5,Q5,781,14,556429,13667
2076,2021-02-19,416,1,Q1,575,59,480857,59857
2077,2021-02-19,416,2,Q2,565,42,483286,38571
2078,2021-02-19,416,3,Q3,795,22,665286,23143
2079,2021-02-19,416,4,Q4,872,21,742286,18714
2080,2021-02-19,416,5,Q5,685,6,581714,11333
2081,2021-02-20,417,1,Q1,485,57,495,62714
2082,2021-02-20,417,2,Q2,483,32,501143,39857
2083,2021-02-20,417,3,Q3,741,10,694857,22
2084,2021-02-20,417,4,Q4,868,12,777,18286
2085,2021-02-20,417,5,Q5,682,13,614857,"11,5"
2086,2021-02-21,418,1,Q1,433,34,508857,59571
2087,2021-02-21,418,2,Q2,486,36,520143,40429
2088,2021-02-21,418,3,Q3,642,18,714286,22143
2089,2021-02-21,418,4,Q4,761,18,807429,18429
2090,2021-02-21,418,5,Q5,652,NA,642714,"11,5"
2091,2021-02-22,419,1,Q1,499,65,536286,58571
2092,2021-02-22,419,2,Q2,523,42,554714,40571
2093,2021-02-22,419,3,Q3,723,38,761,22714
2094,2021-02-22,419,4,Q4,765,23,857143,19
2095,2021-02-22,419,5,Q5,676,13,690714,10667
2096,2021-02-23,420,1,Q1,628,57,553857,57143
2097,2021-02-23,420,2,Q2,607,32,565286,39429
2098,2021-02-23,420,3,Q3,823,28,770286,23857
2099,2021-02-23,420,4,Q4,945,22,877857,19714
2100,2021-02-23,420,5,Q5,772,8,709571,11
2101,2021-02-24,421,1,Q1,576,60,548857,56857
2102,2021-02-24,421,2,Q2,637,44,571,38571
2103,2021-02-24,421,3,Q3,827,20,775714,23286
2104,2021-02-24,421,4,Q4,940,17,882714,19571
2105,2021-02-24,421,5,Q5,747,19,713571,12167
2106,2021-02-25,422,1,Q1,609,51,543571,54714
2107,2021-02-25,422,2,Q2,627,43,561143,38714
2108,2021-02-25,422,3,Q3,872,21,774714,22429
2109,2021-02-25,422,4,Q4,967,30,874,20429
2110,2021-02-25,422,5,Q5,822,12,719429,11833
2111,2021-02-26,423,1,Q1,558,55,541143,54143
2112,2021-02-26,423,2,Q2,553,41,559429,38571
2113,2021-02-26,423,3,Q3,718,41,763714,25143
2114,2021-02-26,423,4,Q4,846,26,870286,21143
2115,2021-02-26,423,5,Q5,686,17,719571,13667
2116,2021-02-27,424,1,Q1,503,36,543714,51143
2117,2021-02-27,424,2,Q2,544,34,568143,38857
2118,2021-02-27,424,3,Q3,674,21,754143,26714
2119,2021-02-27,424,4,Q4,695,19,845571,22143
2120,2021-02-27,424,5,Q5,670,15,717857,14
2121,2021-02-28,425,1,Q1,428,54,543,54
2122,2021-02-28,425,2,Q2,453,32,563429,38286
2123,2021-02-28,425,3,Q3,676,21,759,27143
2124,2021-02-28,425,4,Q4,713,11,838714,21143
2125,2021-02-28,425,5,Q5,655,11,718286,13571
2126,2021-03-01,426,1,Q1,553,73,550714,55143
2127,2021-03-01,426,2,Q2,508,69,561286,42143
2128,2021-03-01,426,3,Q3,785,35,767857,26714
2129,2021-03-01,426,4,Q4,835,29,848714,22
2130,2021-03-01,426,5,Q5,637,13,712714,13571
2131,2021-03-02,427,1,Q1,620,48,549571,53857
2132,2021-03-02,427,2,Q2,596,30,559714,41857
2133,2021-03-02,427,3,Q3,830,21,768857,25714
2134,2021-03-02,427,4,Q4,865,27,837286,22714
2135,2021-03-02,427,5,Q5,712,13,704143,14286
2136,2021-03-03,428,1,Q1,659,55,561429,53143
2137,2021-03-03,428,2,Q2,695,29,568,39714
2138,2021-03-03,428,3,Q3,862,31,773857,27286
2139,2021-03-03,428,4,Q4,890,13,830143,22143
2140,2021-03-03,428,5,Q5,760,16,706,13857
2141,2021-03-04,429,1,Q1,623,57,563429,54
2142,2021-03-04,429,2,Q2,533,42,554571,39571
2143,2021-03-04,429,3,Q3,748,21,756143,27286
2144,2021-03-04,429,4,Q4,835,28,811286,21857
2145,2021-03-04,429,5,Q5,726,6,692286,13
2146,2021-03-05,430,1,Q1,627,61,573286,54857
2147,2021-03-05,430,2,Q2,610,54,562714,41429
2148,2021-03-05,430,3,Q3,764,28,762714,25429
2149,2021-03-05,430,4,Q4,836,21,809857,21143
2150,2021-03-05,430,5,Q5,699,16,694143,12857
2151,2021-03-06,431,1,Q1,521,45,575857,56143
2152,2021-03-06,431,2,Q2,469,38,552,42
2153,2021-03-06,431,3,Q3,689,23,764857,25714
2154,2021-03-06,431,4,Q4,731,12,815,20143
2155,2021-03-06,431,5,Q5,679,7,695429,11714
2156,2021-03-07,432,1,Q1,449,53,578857,56
2157,2021-03-07,432,2,Q2,473,42,554857,43429
2158,2021-03-07,432,3,Q3,669,25,763857,26286
2159,2021-03-07,432,4,Q4,730,14,817429,20571
2160,2021-03-07,432,5,Q5,672,10,697857,11571
2161,2021-03-08,433,1,Q1,493,70,570286,55571
2162,2021-03-08,433,2,Q2,521,60,556714,42143
2163,2021-03-08,433,3,Q3,771,42,761857,27286
2164,2021-03-08,433,4,Q4,832,28,817,20429
2165,2021-03-08,433,5,Q5,779,18,718143,12286
2166,2021-03-09,434,1,Q1,658,57,575714,56857
2167,2021-03-09,434,2,Q2,619,45,560,44286
2168,2021-03-09,434,3,Q3,838,26,763,28
2169,2021-03-09,434,4,Q4,917,28,824429,20571
2170,2021-03-09,434,5,Q5,837,12,736,12143
2171,2021-03-10,435,1,Q1,683,54,579143,56714
2172,2021-03-10,435,2,Q2,704,52,561286,47571
2173,2021-03-10,435,3,Q3,882,34,765857,28429
2174,2021-03-10,435,4,Q4,1005,21,840857,21714
2175,2021-03-10,435,5,Q5,916,15,758286,12
2176,2021-03-11,436,1,Q1,777,71,601143,58714
2177,2021-03-11,436,2,Q2,747,39,591857,47143
2178,2021-03-11,436,3,Q3,1046,35,808429,30429
2179,2021-03-11,436,4,Q4,1177,26,889714,21429
2180,2021-03-11,436,5,Q5,1049,16,804429,13429
2181,2021-03-12,437,1,Q1,735,68,616571,59714
2182,2021-03-12,437,2,Q2,714,36,606714,44571
2183,2021-03-12,437,3,Q3,1034,38,847,31857
2184,2021-03-12,437,4,Q4,1107,33,928429,23143
2185,2021-03-12,437,5,Q5,947,10,839857,12571
2186,2021-03-13,438,1,Q1,651,53,635143,60857
2187,2021-03-13,438,2,Q2,697,46,639286,45714
2188,2021-03-13,438,3,Q3,889,33,875571,33286
2189,2021-03-13,438,4,Q4,1045,22,973286,24571
2190,2021-03-13,438,5,Q5,915,6,873571,12429
2191,2021-03-14,439,1,Q1,545,59,648857,61714
2192,2021-03-14,439,2,Q2,562,46,652,46286
2193,2021-03-14,439,3,Q3,818,20,896857,32571
2194,2021-03-14,439,4,Q4,906,16,998429,24857
2195,2021-03-14,439,5,Q5,865,10,901143,12429
2196,2021-03-15,440,1,Q1,607,73,665143,62143
2197,2021-03-15,440,2,Q2,646,66,669857,47143
2198,2021-03-15,440,3,Q3,902,36,915571,31714
2199,2021-03-15,440,4,Q4,1062,32,1031286,25429
2200,2021-03-15,440,5,Q5,877,16,915143,12143
2201,2021-03-16,441,1,Q1,771,59,681286,62429
2202,2021-03-16,441,2,Q2,782,50,693143,47857
2203,2021-03-16,441,3,Q3,1006,28,939571,32
2204,2021-03-16,441,4,Q4,1170,30,1067429,25714
2205,2021-03-16,441,5,Q5,932,20,928714,13286
2206,2021-03-17,442,1,Q1,776,60,694571,63286
2207,2021-03-17,442,2,Q2,838,65,712286,49714
2208,2021-03-17,442,3,Q3,1032,24,961,30571
2209,2021-03-17,442,4,Q4,1256,26,1103286,26429
2210,2021-03-17,442,5,Q5,977,19,937429,13857
2211,2021-03-18,443,1,Q1,929,75,716286,63857
2212,2021-03-18,443,2,Q2,900,45,734143,50571
2213,2021-03-18,443,3,Q3,1251,41,990286,31429
2214,2021-03-18,443,4,Q4,1390,38,1133714,28143
2215,2021-03-18,443,5,Q5,1284,24,971,15
2216,2021-03-19,444,1,Q1,889,68,738286,63857
2217,2021-03-19,444,2,Q2,837,53,751714,53
2218,2021-03-19,444,3,Q3,1100,46,999714,32571
2219,2021-03-19,444,4,Q4,1270,39,1157,29
2220,2021-03-19,444,5,Q5,1118,15,995429,15714
2221,2021-03-20,445,1,Q1,730,50,749571,63429
2222,2021-03-20,445,2,Q2,700,47,752143,53143
2223,2021-03-20,445,3,Q3,930,28,1005571,31857
2224,2021-03-20,445,4,Q4,1061,19,1159286,28571
2225,2021-03-20,445,5,Q5,917,15,995714,17
2226,2021-03-21,446,1,Q1,673,60,767857,63571
2227,2021-03-21,446,2,Q2,747,46,778571,53143
2228,2021-03-21,446,3,Q3,945,26,1023714,32714
2229,2021-03-21,446,4,Q4,1066,25,1182143,29857
2230,2021-03-21,446,5,Q5,1021,22,1018,18714
2231,2021-03-22,447,1,Q1,720,83,784,65
2232,2021-03-22,447,2,Q2,728,64,790286,52857
2233,2021-03-22,447,3,Q3,1030,46,1042,34143
2234,2021-03-22,447,4,Q4,1164,46,1196714,31857
2235,2021-03-22,447,5,Q5,1078,27,1046714,20286
2236,2021-03-23,448,1,Q1,934,77,807286,67571
2237,2021-03-23,448,2,Q2,936,52,812286,53143
2238,2021-03-23,448,3,Q3,1236,35,1074857,35143
2239,2021-03-23,448,4,Q4,1357,35,1223429,32571
2240,2021-03-23,448,5,Q5,1178,21,1081857,20429
2241,2021-03-24,449,1,Q1,876,73,821571,69429
2242,2021-03-24,449,2,Q2,943,63,827286,52857
2243,2021-03-24,449,3,Q3,1226,37,1102571,37
2244,2021-03-24,449,4,Q4,1475,36,1254714,34
2245,2021-03-24,449,5,Q5,1235,17,1118714,20143
2246,2021-03-25,450,1,Q1,1039,82,837286,70429
2247,2021-03-25,450,2,Q2,967,59,836857,54857
2248,2021-03-25,450,3,Q3,1300,46,1109571,37714
2249,2021-03-25,450,4,Q4,1508,32,1271571,33143
2250,2021-03-25,450,5,Q5,1400,26,1135286,20429
2251,2021-03-26,451,1,Q1,1044,107,859429,76
2252,2021-03-26,451,2,Q2,978,58,857,55571
2253,2021-03-26,451,3,Q3,1266,48,1133286,38
2254,2021-03-26,451,4,Q4,1485,37,1302286,32857
2255,2021-03-26,451,5,Q5,1345,14,1167714,20286
2256,2021-03-27,452,1,Q1,801,53,869571,76429
2257,2021-03-27,452,2,Q2,841,51,877143,56143
2258,2021-03-27,452,3,Q3,1081,27,1154857,37857
2259,2021-03-27,452,4,Q4,1254,17,1329857,32571
2260,2021-03-27,452,5,Q5,1114,14,1195857,20143
2261,2021-03-28,453,1,Q1,661,57,867857,76
2262,2021-03-28,453,2,Q2,649,37,863143,54857
2263,2021-03-28,453,3,Q3,922,40,1151571,39857
2264,2021-03-28,453,4,Q4,1071,24,1330571,32429
2265,2021-03-28,453,5,Q5,976,13,1189429,18857
2266,2021-03-29,454,1,Q1,751,117,872286,80857
2267,2021-03-29,454,2,Q2,750,85,866286,57857
2268,2021-03-29,454,3,Q3,1016,51,1149571,40571
2269,2021-03-29,454,4,Q4,1154,46,1329143,32429
2270,2021-03-29,454,5,Q5,1005,17,1179,17429
2271,2021-03-30,455,1,Q1,973,88,877857,82429
2272,2021-03-30,455,2,Q2,949,55,868143,58286
2273,2021-03-30,455,3,Q3,1227,44,1148286,41857
2274,2021-03-30,455,4,Q4,1470,33,1345286,32143
2275,2021-03-30,455,5,Q5,1233,14,1186857,16429
2276,2021-03-31,456,1,Q1,1028,95,899571,85571
2277,2021-03-31,456,2,Q2,965,60,871286,57857
2278,2021-03-31,456,3,Q3,1213,40,1146429,42286
2279,2021-03-31,456,4,Q4,1434,31,1339429,31429
2280,2021-03-31,456,5,Q5,1217,21,1184286,17
2281,2021-04-01,457,1,Q1,975,83,890429,85714
2282,2021-04-01,457,2,Q2,873,63,857857,58429
2283,2021-04-01,457,3,Q3,1153,38,1125429,41143
2284,2021-04-01,457,4,Q4,1378,27,1320857,30714
2285,2021-04-01,457,5,Q5,1256,32,1163714,17857
2286,2021-04-02,458,1,Q1,931,78,874286,81571
2287,2021-04-02,458,2,Q2,841,59,838286,58571
2288,2021-04-02,458,3,Q3,1143,44,1107857,40571
2289,2021-04-02,458,4,Q4,1327,27,1298286,29286
2290,2021-04-02,458,5,Q5,1164,33,1137857,20571
2291,2021-04-03,459,1,Q1,762,52,868714,81429
2292,2021-04-03,459,2,Q2,671,40,814,57
2293,2021-04-03,459,3,Q3,960,32,1090571,41286
2294,2021-04-03,459,4,Q4,1063,19,1271,29571
2295,2021-04-03,459,5,Q5,945,20,1113714,21429
2296,2021-04-04,460,1,Q1,576,73,856571,83714
2297,2021-04-04,460,2,Q2,609,52,808286,59143
2298,2021-04-04,460,3,Q3,860,23,1081714,38857
2299,2021-04-04,460,4,Q4,948,38,1253429,31571
2300,2021-04-04,460,5,Q5,866,20,1098,22429
2301,2021-04-05,461,1,Q1,671,75,845143,77714
2302,2021-04-05,461,2,Q2,603,61,787286,55714
2303,2021-04-05,461,3,Q3,903,43,1065571,37714
2304,2021-04-05,461,4,Q4,1045,32,1237857,29571
2305,2021-04-05,461,5,Q5,892,22,1081857,23143
2306,2021-04-06,462,1,Q1,828,92,824429,78286
2307,2021-04-06,462,2,Q2,766,74,761143,58429
2308,2021-04-06,462,3,Q3,1126,55,1051143,39286
2309,2021-04-06,462,4,Q4,1248,39,1206143,30429
2310,2021-04-06,462,5,Q5,1168,33,1072571,25857
2311,2021-04-07,463,1,Q1,966,80,815571,76143
2312,2021-04-07,463,2,Q2,924,55,755286,57714
2313,2021-04-07,463,3,Q3,1257,49,1057429,40571
2314,2021-04-07,463,4,Q4,1463,36,1210286,31143
2315,2021-04-07,463,5,Q5,1273,29,1080571,27
2316,2021-04-08,464,1,Q1,1030,64,823429,73429
2317,2021-04-08,464,2,Q2,912,84,760857,60714
2318,2021-04-08,464,3,Q3,1340,30,1084143,39429
2319,2021-04-08,464,4,Q4,1349,35,1206143,32286
2320,2021-04-08,464,5,Q5,1310,22,1088286,25571
2321,2021-04-09,465,1,Q1,1063,97,842286,76143
2322,2021-04-09,465,2,Q2,950,63,776429,61286
2323,2021-04-09,465,3,Q3,1268,52,1102,40571
2324,2021-04-09,465,4,Q4,1455,45,1224429,34857
2325,2021-04-09,465,5,Q5,1341,31,1113571,25286
2326,2021-04-10,466,1,Q1,956,75,870,79429
2327,2021-04-10,466,2,Q2,881,43,806429,61714
2328,2021-04-10,466,3,Q3,1177,33,1133,40714
2329,2021-04-10,466,4,Q4,1358,25,1266571,35714
2330,2021-04-10,466,5,Q5,1210,18,1151429,25
2331,2021-04-11,467,1,Q1,730,87,892,81429
2332,2021-04-11,467,2,Q2,787,58,831857,62571
2333,2021-04-11,467,3,Q3,1057,38,1161143,42857
2334,2021-04-11,467,4,Q4,1305,30,1317571,34571
2335,2021-04-11,467,5,Q5,1159,12,1193286,23857
2336,2021-04-12,468,1,Q1,850,75,917571,81429
2337,2021-04-12,468,2,Q2,858,72,868286,64143
2338,2021-04-12,468,3,Q3,1149,41,1196286,42571
2339,2021-04-12,468,4,Q4,1343,34,1360143,34857
2340,2021-04-12,468,5,Q5,1141,20,1228857,23571
2341,2021-04-13,469,1,Q1,1089,78,954857,79429
2342,2021-04-13,469,2,Q2,1046,36,908286,58714
2343,2021-04-13,469,3,Q3,1329,36,1225286,39857
2344,2021-04-13,469,4,Q4,1440,33,1387571,34
2345,2021-04-13,469,5,Q5,1299,25,1247571,22429
2346,2021-04-14,470,1,Q1,877,74,942143,78571
2347,2021-04-14,470,2,Q2,822,65,893714,60143
2348,2021-04-14,470,3,Q3,1143,33,1209,37571
2349,2021-04-14,470,4,Q4,1291,42,1363,34857
2350,2021-04-14,470,5,Q5,1102,19,1223143,21
2351,2021-04-15,471,1,Q1,1114,89,954143,82143
2352,2021-04-15,471,2,Q2,1013,76,908143,59
2353,2021-04-15,471,3,Q3,1408,32,1218714,37857
2354,2021-04-15,471,4,Q4,1638,35,1404286,34857
2355,2021-04-15,471,5,Q5,1390,15,1234571,20
2356,2021-04-16,472,1,Q1,1184,104,971429,83143
2357,2021-04-16,472,2,Q2,1018,64,917857,59143
2358,2021-04-16,472,3,Q3,1250,37,1216143,35714
2359,2021-04-16,472,4,Q4,1475,26,1407143,32143
2360,2021-04-16,472,5,Q5,1309,23,1230,18857
2361,2021-04-17,473,1,Q1,965,75,972714,83143
2362,2021-04-17,473,2,Q2,823,54,909571,60714
2363,2021-04-17,473,3,Q3,1165,27,1214429,34857
2364,2021-04-17,473,4,Q4,1309,25,1400143,32143
2365,2021-04-17,473,5,Q5,1115,23,1216429,19571
2366,2021-04-18,474,1,Q1,781,79,980,82
2367,2021-04-18,474,2,Q2,771,48,907286,59286
2368,2021-04-18,474,3,Q3,1103,23,1221,32714
2369,2021-04-18,474,4,Q4,1216,33,1387429,32571
2370,2021-04-18,474,5,Q5,1114,18,1210,20429
2371,2021-04-19,475,1,Q1,860,117,981429,88
2372,2021-04-19,475,2,Q2,815,79,901143,60286
2373,2021-04-19,475,3,Q3,1215,65,1230429,36143
2374,2021-04-19,475,4,Q4,1309,45,1382571,34143
2375,2021-04-19,475,5,Q5,1235,16,1223429,19857
2376,2021-04-20,476,1,Q1,1176,98,993857,90857
2377,2021-04-20,476,2,Q2,997,62,894143,64
2378,2021-04-20,476,3,Q3,1492,44,1253714,37286
2379,2021-04-20,476,4,Q4,1734,39,1424571,35
2380,2021-04-20,476,5,Q5,1535,21,1257143,19286
2381,2021-04-21,477,1,Q1,1152,96,1033143,94
2382,2021-04-21,477,2,Q2,1023,59,922857,63143
2383,2021-04-21,477,3,Q3,1463,40,1299429,38286
2384,2021-04-21,477,4,Q4,1698,37,1482714,34286
2385,2021-04-21,477,5,Q5,1467,28,1309286,20571
2386,2021-04-22,478,1,Q1,1147,75,1037857,92
2387,2021-04-22,478,2,Q2,1012,62,922714,61143
2388,2021-04-22,478,3,Q3,1467,29,1307857,37857
2389,2021-04-22,478,4,Q4,1626,29,1481,33429
2390,2021-04-22,478,5,Q5,1446,27,1317286,22286
2391,2021-04-23,479,1,Q1,1061,85,1020286,89286
2392,2021-04-23,479,2,Q2,844,53,897857,59571
2393,2021-04-23,479,3,Q3,1312,43,1316714,38714
2394,2021-04-23,479,4,Q4,1396,32,1469714,34286
2395,2021-04-23,479,5,Q5,1310,24,1317429,22429
2396,2021-04-24,480,1,Q1,789,66,995143,88
2397,2021-04-24,480,2,Q2,720,54,883143,59571
2398,2021-04-24,480,3,Q3,1102,32,1307714,39429
2399,2021-04-24,480,4,Q4,1163,21,1448857,33714
2400,2021-04-24,480,5,Q5,1055,18,1308857,21714
2401,2021-04-25,481,1,Q1,730,59,987857,85143
2402,2021-04-25,481,2,Q2,696,57,872429,60857
2403,2021-04-25,481,3,Q3,1017,44,1295429,42429
2404,2021-04-25,481,4,Q4,1230,26,1450857,32714
2405,2021-04-25,481,5,Q5,1074,19,1303143,21857
2406,2021-04-26,482,1,Q1,834,95,984143,82
2407,2021-04-26,482,2,Q2,771,78,866143,60714
2408,2021-04-26,482,3,Q3,1109,52,1280286,40571
2409,2021-04-26,482,4,Q4,1180,50,1432429,33429
2410,2021-04-26,482,5,Q5,1169,32,1293714,24143
2411,2021-04-27,483,1,Q1,943,62,950857,76857
2412,2021-04-27,483,2,Q2,879,45,849286,58286
2413,2021-04-27,483,3,Q3,1192,22,1237429,37429
2414,2021-04-27,483,4,Q4,1381,21,1382,30857
2415,2021-04-27,483,5,Q5,1273,22,1256286,24286
2416,2021-04-28,484,1,Q1,773,108,896714,78571
2417,2021-04-28,484,2,Q2,795,71,816714,60
2418,2021-04-28,484,3,Q3,1129,41,1189714,37571
2419,2021-04-28,484,4,Q4,1160,49,1305143,32571
2420,2021-04-28,484,5,Q5,1151,29,1211143,24429
2421,2021-04-29,485,1,Q1,1098,88,889714,80429
2422,2021-04-29,485,2,Q2,990,63,813571,60143
2423,2021-04-29,485,3,Q3,1444,43,1186429,39571
2424,2021-04-29,485,4,Q4,1570,35,1297143,33429
2425,2021-04-29,485,5,Q5,1493,34,1217857,25429
2426,2021-04-30,486,1,Q1,1042,68,887,78
2427,2021-04-30,486,2,Q2,912,61,823286,61286
2428,2021-04-30,486,3,Q3,1274,51,1181,40714
2429,2021-04-30,486,4,Q4,1357,33,1291571,33571
2430,2021-04-30,486,5,Q5,1381,42,1228,28
2431,2021-05-01,487,1,Q1,724,57,877714,76714
2432,2021-05-01,487,2,Q2,693,45,819429,60
